ID,Đề mục lớn,User Story,Đề mục nhỏ,Loại Task,Quyền hạn,Ưu tiên,Trạng thái
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,"T48.7: Lập trình hiển thị trạng thái Empty State (""Không tìm thấy kết quả"") khi người dùng nhập sai địa chỉ hoặc dữ liệu chưa tồn tại.",FE,ND,2,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,"T48.8: Tích hợp nút chức năng ""Xem trên bản đồ"" từ thẻ kết quả để điều hướng trực tiếp đến vị trí thửa đất trên màn hình GIS.",FE/Map,"ND, CB",2,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,T48.9: Viết kịch bản kiểm thử (Test Case) cho các giới hạn bảo mật: Đảm bảo người dân không thể dò quét (scrape) ra thông tin cá nhân chủ đất.,Testing,AD,3,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,T48.10: Thực hiện kiểm thử UI/UX với các format nhập liệu số tờ/số thửa phức tạp để kiểm tra độ chính xác của kết quả trả về.,Testing,ND,3,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,"T39.1: Thiết kế Schema Database bảng Notifications (ID, UserID, Content, Level, IsRead, Timestamp).",BE/DB,AD,1,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,T39.10: Kiểm thử hiệu suất API (Performance Testing) để đảm bảo danh sách tải mượt mà khi người dùng có hàng ngàn thông báo cũ.,Testing,AD,3,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,"T39.2: Xây dựng API lấy danh sách thông báo của người dùng với cơ chế phân trang (Limit, Offset).",BE,ND,1,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,"T39.3: Thiết kế UI màn hình ""Trung tâm thông báo"" hiển thị danh sách lịch sử tin nhắn dạng danh sách thả xuống và trang rời.",FE,ND,2,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,"T39.4: Phát triển logic phân loại thông báo bằng màu sắc và Icon: Cảnh báo (Đỏ), Tin tức (Xanh), Trạng thái hồ sơ (Cam).",FE,ND,2,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,"T39.5: Lập trình API và logic UI để chuyển trạng thái thông báo từ ""Chưa đọc"" sang ""Đã đọc"" khi người dùng click vào.",BE/FE,ND,2,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,T39.6: Tích hợp bộ đếm (Badge) trên biểu tượng chuông thông báo hiển thị con số chính xác số lượng tin chưa đọc.,FE,ND,2,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,"T39.7: Phát triển tính năng ""Đánh dấu tất cả là đã đọc"" (Mark all as read) phục vụ trải nghiệm người dùng nhanh chóng.",BE/FE,ND,2,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,T39.8: Xây dựng Job dọn dẹp (Cron Job) tự động xóa hoặc ẩn các thông báo tin tức thông thường cũ hơn 30 ngày để giảm tải DB.,BE/Logic,AD,3,Chưa bắt đầu
EP17,Hệ thống Thông báo,US39: Xem lại lịch sử các thông báo đã nhận,T39.9: Viết Unit Test cho API lấy danh sách và cập nhật trạng thái thông báo.,Testing,ND,3,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,T22.1: Nghiên cứu và tích hợp dịch vụ Firebase Cloud Messaging (FCM) để hỗ trợ đẩy thông báo (Push Notification) lên thiết bị di động.,BE/Research,ND,1,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,"T22.2: Thiết kế giao diện hiển thị tiến độ hồ sơ dạng Timeline bao gồm bước hiện tại, người thụ lý và thời gian xử lý dự kiến.",FE,ND,1,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,T22.3: Phát triển API Backend truy xuất lịch sử thay đổi trạng thái hồ sơ từ cả Database nội bộ và sự kiện trên Blockchain.,BE,ND,1,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,"T22.4: Xây dựng logic ""Notification Trigger"": Tự động phát hiện thay đổi trạng thái hồ sơ (ví dụ: Lãnh đạo đã ký duyệt) để gửi thông báo.",BE/Logic,ND,1,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,T22.5: Tích hợp dịch vụ gửi Email thông báo (Nodemailer/SendGrid) để gửi nội dung chi tiết về thay đổi trạng thái hồ sơ cho người dân.,BE/Integration,ND,2,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,"T22.6: Lập trình thuật toán tính toán ""Thời gian xử lý dự kiến"" dựa trên các tham số SLA (Service Level Agreement) đã cấu hình trong hệ thống.",BE/Logic,AD,2,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,T22.7: Phát triển module hiển thị thông báo tức thời (Toasts/Alerts) ngay trên giao diện Web khi người dân đang đăng nhập.,FE,ND,3,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,"T22.8: Xây dựng màn hình ""Cài đặt thông báo"" cho phép người dân tùy chọn nhận thông báo qua App, Email hoặc cả hai.",FE,ND,3,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,"T22.9: Viết Unit Test cho module gửi thông báo: Đảm bảo nội dung thông báo gửi đúng người, đúng thời điểm và không bị lặp lại.",Testing,AD,3,Chưa bắt đầu
EP17,Hệ thống Thông báo,US22: Nhận thông báo thời gian thực về tiến độ hồ sơ,T22.10: Kiểm thử tích hợp (Integration Test) luồng E2E: Cán bộ chuyển trạng thái hồ sơ -> Hệ thống bắn thông báo -> Người dân nhận được Notify trên điện thoại.,Testing,ND,3,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),"T41.1: Nghiên cứu các mã lỗi trả về từ mạng EVM khi giao dịch thất bại (Out of Gas, Revert, Nonce too low) để ánh xạ thông báo.",BE/Research,AD,1,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),T41.2: Thiết kế giao diện (UI) hiển thị thông báo lỗi giao dịch chi tiết dạng Modal/Toast kèm mã giao dịch (TxHash) và lý do.,FE,"ND, CB, LĐ",1,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),T41.3: Lập trình Event Listener trên Backend/Agent Web3 để lắng nghe liên tục trạng thái Transaction Receipt từ mạng Blockchain.,BE/Web3,AD,1,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),"T41.4: Xây dựng logic tự động cập nhật trạng thái hồ sơ trong Database về ""Lỗi giao dịch"" khi Tx bị mạng lưới Revert.",BE/DB,AD,1,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),"T41.5: Phát triển module dịch mã lỗi kỹ thuật (Hex code/RPC Error) sang thông báo thân thiện, dễ hiểu với người dùng cuối.",BE/Logic,AD,2,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),T41.6: Tích hợp hệ thống Push Notification gửi thông báo ngay lập tức cho người thực hiện (Cán bộ/Lãnh đạo/Người dân) khi giao dịch xịt.,BE/Notification,"ND, CB, LĐ",2,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),"T41.7: Xây dựng tính năng ""Thử lại giao dịch"" (Retry Transaction) trên giao diện với mức phí Gas đề xuất cao hơn để tránh kẹt mạng.",FE/Web3,"ND, LĐ",2,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),"T41.8: Thiết lập lưu trữ log giao dịch thất bại vào Audit Log để phục vụ đối soát, phân tích kỹ thuật và xử lý khiếu nại.",BE/DB,AD,2,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),T41.9: Viết kịch bản kiểm thử (Test Case) giả lập giao dịch thiếu Gas và bị Revert từ Smart Contract.,Testing,AD,3,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US41: Thông báo khi giao dịch Blockchain thất bại (Out of Gas/Revert),T41.10: Thực hiện Integration Test luồng: Ký giao dịch -> Mạng lưới từ chối -> Web3 Listener bắt sự kiện -> Cập nhật DB -> Bắn thông báo UI.,Testing,"ND, CB, LĐ",3,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,T43.1: Nghiên cứu thư viện Web3 (ethers.js/viem) hàm estimateGas và cơ chế tính Base Fee + Priority Fee trên mạng EVM.,BE/FE/Research,AD,1,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,"T43.2: Thiết kế UI hiển thị Block thông tin ""Phí mạng lưới dự kiến"" (Estimated Gas Fee) tại form xác nhận cuối cùng trước khi người dùng ký.",FE,"ND, LĐ",1,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,T43.3: Phát triển API hoặc Web3 Client Service gọi hàm estimateGas trên node RPC đối với hàm Smart Contract chuẩn bị thực thi.,BE/Web3,AD,1,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,"T43.4: Lập trình logic tính toán, quy đổi phí Gas từ Gwei sang Token hệ thống (hoặc tỷ giá VNĐ) để hiển thị trực quan.",FE/Logic,"ND, LĐ",1,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,T43.5: Phát triển module tự động truy xuất số dư ví (Balance) của người dùng hiện tại thông qua Provider MetaMask.,FE/Web3,"ND, LĐ",2,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,"T43.6: Xây dựng logic cảnh báo (Warning Logic): So sánh Số dư ví và Phí Gas ước tính, hiển thị text đỏ cảnh báo nếu số dư ví không đủ.",FE/Logic,"ND, LĐ",2,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,"T43.7: Xây dựng cơ chế vô hiệu hóa nút ""Ký giao dịch"" (Disable button) nếu thuật toán xác định chắc chắn ví không đủ Token để trả phí Gas.",FE,"ND, LĐ",2,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,"T43.8: Tối ưu hóa UI: Thêm nút ""Làm mới phí"" (Refresh Gas) hoặc tự động polling 15s/lần để cập nhật lại phí mạng lưới realtime.",FE,"ND, LĐ",2,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,T43.9: Viết kịch bản Test kiểm tra độ chính xác của hàm ước tính so với phí Gas thực tế bị trừ sau giao dịch trên mạng Testnet.,Testing,AD,3,Chưa bắt đầu
EP18,Quản lý Giao dịch Blockchain,US43: Xem ước tính phí Gas trước khi thực hiện giao dịch,T43.10: Thực hiện kiểm thử UI/UX các trường hợp ví rỗng hoặc ví không đủ Gas token (Sad path) để đảm bảo cảnh báo hoạt động.,Testing,"ND, LĐ",3,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,T44.1: Nghiên cứu và thiết kế bảng cấu hình SLA (Service Level Agreement) trong Database cho từng bước xử lý.,BE/DB,AD,1,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,"T44.2: Phát triển API CRUD cho phép Quản trị viên thêm, sửa, xóa thời gian xử lý tối đa cho từng giai đoạn.",BE,AD,1,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,T44.3: Thiết kế giao diện (UI) Admin trang thiết lập thời gian xử lý (SLA Dashboard) với các form nhập liệu trực quan.,FE,AD,1,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,T44.4: Xây dựng logic Background Job (Cron Job) quét Database định kỳ để phát hiện các hồ sơ vượt quá thời gian quy định.,BE/Logic,AD,1,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,"T44.5: Lập trình tính năng tự động chuyển trạng thái hồ sơ sang danh sách ""Quá hạn"" khi Job phát hiện vi phạm.",BE,AD,2,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,T44.6: Phát triển module tự động khóa (Lock) thao tác xử lý của cán bộ đối với hồ sơ đã quá hạn để tránh ngâm hồ sơ.,BE/Logic,AD,2,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,T44.7: Tích hợp hệ thống thông báo gửi cảnh báo realtime cho Lãnh đạo khi có hồ sơ vi phạm SLA bị khóa.,BE/Notification,LĐ,2,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,"T44.8: Hiển thị Badge/Cờ cảnh báo đỏ ""Quá hạn"" trên giao diện danh sách hồ sơ của Cán bộ và Lãnh đạo.",FE,"CB, LĐ",2,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,T44.9: Viết kịch bản kiểm thử (Test Case) cho luồng Cron Job: Tạo hồ sơ -> Chỉnh đồng hồ hệ thống -> Kiểm tra trạng thái khóa.,Testing,AD,3,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US44: Cấu hình thời gian tự động khóa hồ sơ nếu không xử lý,T44.10: Kiểm thử E2E: Admin cấu hình -> Cán bộ không xử lý -> Lãnh đạo nhận cảnh báo và hồ sơ vào danh sách đen.,Testing,"AD, LĐ",3,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.1: Phân tích tài liệu API của máy chủ Sở Quy hoạch đô thị để nắm cấu trúc dữ liệu bản đồ đồng bộ.,BE/Research,AD,1,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.2: Xây dựng cấu trúc Database nội bộ (Cache/Mirror) để lưu trữ bản sao dữ liệu quy hoạch mới nhất phục vụ công cụ Pre-check.,BE/DB,AD,1,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.3: Phát triển API Worker kết nối trực tiếp và thiết lập đồng bộ dữ liệu với máy chủ của Sở Quy hoạch.,BE/Integration,AD,1,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.4: Thiết lập Cron Job cho phép hệ thống tự động chạy lệnh đồng bộ dữ liệu vào khung giờ thấp điểm (vd: 2h sáng mỗi ngày).,BE/Infra,AD,1,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.5: Lập trình thuật toán đối soát (Diffing): Chỉ cập nhật bản ghi có thay đổi về quy hoạch để giảm tải server.,BE/Logic,AD,2,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.6: Xây dựng module tự động ghi log (Audit Log) chi tiết cho mỗi lần chạy cập nhật bản đồ thành công/thất bại.,BE/DB,AD,2,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,"T45.7: Phát triển cơ chế Retry: Tự động thử lại kết nối 3 lần nếu API Sở Quy hoạch bị timeout, sau đó gửi cảnh báo.",BE/Logic,AD,2,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.8: Thiết kế UI hiển thị lịch sử và trạng thái đồng bộ dữ liệu bản đồ trên Dashboard của Quản trị viên.,FE,AD,2,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.9: Viết Unit Test cho logic đối soát dữ liệu đảm bảo tình trạng quy hoạch không bị đè sai lệch.,Testing,AD,3,Chưa bắt đầu
EP19,Quản lý SLA & Tự động hóa,US45: Tự động cập nhật lại tình trạng quy hoạch định kỳ,T45.10: Kiểm thử tải (Load Test) luồng đồng bộ với hàng chục ngàn bản ghi để đảm bảo Server không bị quá tải bộ nhớ.,Testing,AD,3,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),T49.1: Thiết lập cấu hình thời gian sống (TTL) của phiên làm việc (Session) trên máy chủ mặc định là 15 phút.,BE/Security,AD,1,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),"T49.2: Viết script Frontend (Idle Detection) theo dõi các thao tác chuột, bàn phím để tính toán thời gian người dùng không hoạt động.",FE/Logic,"CB, LĐ",1,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),"T49.3: Thiết kế UI Modal cảnh báo ""Phiên làm việc sắp hết hạn"" hiển thị đếm ngược 60 giây trước khi hệ thống thực sự đăng xuất.",FE,"CB, LĐ",1,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),T49.4: Lập trình logic Frontend tự động xóa Local/Session Storage và điều hướng về trang Đăng nhập khi hết 15 phút.,FE/Security,"CB, LĐ",1,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),T49.5: Cấu hình Backend vô hiệu hóa (Blacklist) Token hiện tại ngay lập tức khi kích hoạt timeout để chặn mọi truy cập trái phép.,BE/Security,AD,2,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),T49.6: Lập trình luồng yêu cầu Lãnh đạo phải kết nối ví MetaMask và thực hiện ký số lại (Re-authenticate) nếu muốn mở khóa phê duyệt hồ sơ nhạy cảm.,FE/Web3,LĐ,2,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),T49.7: Xây dựng cơ chế Auto-save trạng thái Form đang nhập dở vào IndexedDB để Cán bộ không mất dữ liệu khi bị force logout do rời máy.,FE,CB,2,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),T49.8: Tích hợp ghi log (Audit Log) về thời điểm bắt đầu timeout của từng tài khoản Cán bộ/Lãnh đạo phục vụ quản trị.,BE,AD,2,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),T49.9: Viết kịch bản kiểm thử giả lập việc không có bất kỳ thao tác nào trong 15 phút để đảm bảo hệ thống thực thi đúng lệnh thu hồi quyền.,Testing,AD,3,Chưa bắt đầu
EP20,Quản lý Phiên & Bảo mật,US49: Tự động thu hồi quyền truy cập (Session Timeout),T49.10: Kiểm thử bảo mật (Security Testing): Thử tái sử dụng Token đã bị timeout để gọi API phê duyệt nhằm đảm bảo Backend chặn thành công.,Testing,AD,3,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.1: Tích hợp API của dịch vụ lưu trữ IPFS (Gateway/Cluster) để thu thập các tham số về dung lượng (Storage) và băng thông (Bandwidth).,BE/Infra,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.2: Viết một Cron Job chạy ngầm định kỳ (VD: 5 phút/lần) để thu thập và lưu trữ thông số tải lượng IPFS vào Database quản trị.,BE/Logic,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.3: Thiết kế UI trên màn hình Admin hiển thị các biểu đồ (Line/Bar Chart) trực quan hóa mức tiêu thụ băng thông truyền tải theo ngày/giờ.,FE,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.4: Thiết kế Widget hiển thị tỷ lệ % dung lượng IPFS đã sử dụng (Ví dụ: 85GB / 100GB) một cách rõ ràng trên Dashboard.,FE,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.5: Lập trình thuật toán cảnh báo ngưỡng (Threshold): Hệ thống tự động phát cờ đỏ khi dung lượng lưu trữ chạm mốc 90%.,BE/Logic,AD,2,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.6: Xây dựng UI Banner cảnh báo khẩn cấp (màu đỏ) xuất hiện nổi bật trên mọi trang nội bộ của Quản trị viên khi hệ thống vượt ngưỡng.,FE,AD,2,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.7: Phát triển dịch vụ Notification tự động gửi Email hoặc tin nhắn Telegram cho team DevOps/Admin ngay khi IPFS báo đầy 90%.,BE/Notification,AD,2,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,"T50.8: Tối ưu hóa truy vấn dữ liệu tải lượng để đảm bảo các biểu đồ load mượt mà, không gây chậm trễ cho Dashboard quản lý.",BE/Performance,AD,2,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.9: Viết kịch bản kiểm thử (Test Case) giả lập (Mocking) dữ liệu trả về từ IPFS Node ở mức 95% để trigger cơ chế cảnh báo.,Testing,AD,3,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US50: Xem biểu đồ tải lượng của IPFS Node,T50.10: Kiểm thử E2E quy trình giám sát: Node đầy dữ liệu -> Dashboard hiển thị biểu đồ vọt lên -> Cảnh báo UI bật -> DevOps nhận được Email.,Testing,AD,3,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,"T24.1: Xây dựng cơ sở dữ liệu (Registry) lưu trữ Metadata của các Smart Contract bao gồm: Địa chỉ, ABI, Version và Loại (Core/NFT/Multi-sig).",BE/DB,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,T24.2: Thiết kế giao diện Dashboard quản trị hiển thị danh sách các hợp đồng thông minh theo dạng bảng với bộ lọc theo loại hợp đồng.,FE,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,T24.3: Phát triển dịch vụ Backend kết nối với Web3 Provider để kiểm tra trạng thái hoạt động (Active/Paused) của các hợp đồng trên chuỗi.,BE/Web3,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,"T24.4: Tích hợp nút chức năng ""Tạm dừng"" (Emergency Pause) gọi hàm pause() trong các Smart Contract tuân thủ tiêu chuẩn OpenZeppelin Pausable.",FE/Logic,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,T24.5: Lập trình logic xác thực quyền quản trị (Owner/Admin) cực kỳ nghiêm ngặt trước khi cho phép thực hiện lệnh tác động đến trạng thái hợp đồng.,BE/Security,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,T24.6: Xây dựng module kết nối với ví Multi-sig (Gnosis Safe) để yêu cầu phê duyệt từ nhiều người quản trị khi thực hiện tạm dừng các hợp đồng cốt lõi.,BE/Infra,AD,2,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,T24.7: Phát triển tính năng hiển thị lịch sử các lần nâng cấp (Upgradable Contracts) và các bản ghi thay đổi Logic Proxy.,FE,AD,2,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,"T24.8: Thiết lập hệ thống Audit Log ghi lại chi tiết: Người thực hiện lệnh Pause/Unpause, thời gian và lý do bảo trì.",BE/Security,AD,2,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,T24.9: Viết Unit Test cho các API quản lý Contract: Đảm bảo không thể thực hiện lệnh nếu không đủ chữ ký từ ví Multi-sig.,Testing,AD,3,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US24: Quản lý danh sách các Smart Contract đang vận hành,T24.10: Kiểm thử kịch bản khẩn cấp (Drill Test): Kích hoạt chế độ Pause -> Kiểm tra xem giao dịch của người dân có bị chặn đúng cách hay không.,Testing,AD,3,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US27: Tự động kiểm tra tính hợp lệ của mã CID trên IPFS,T27.1: Nghiên cứu phương thức kiểm tra sự tồn tại của file trên IPFS thông qua HTTP HEAD request để tối ưu băng thông (không tải toàn bộ file).,BE/Research,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US27: Tự động kiểm tra tính hợp lệ của mã CID trên IPFS,T27.2: Phát triển module truy vấn danh sách tất cả mã CID (Content Identifier) hiện có từ cơ sở dữ liệu hồ sơ đất đai.,BE/DB,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US27: Tự động kiểm tra tính hợp lệ của mã CID trên IPFS,T27.3: Thiết lập Cron Job chạy định kỳ (ví dụ: hàng tuần) để quét và kiểm tra trạng thái phản hồi của từng CID trên IPFS Gateway.,BE/Infra,AD,1,Chưa bắt đầu
EP21,Giám sát Hạ tầng,US27: Tự động kiểm tra tính hợp lệ của mã CID trên IPFS,T27.4: Lập trình logic xử lý Timeout: Phân biệt giữa lỗi file không tồn tại (404) và lỗi Gateway tạm thời chậm (504) để tránh báo động giả.,BE/Logic,AD,2,Chưa bắt đầu
